"","date","hits","keyword","geo","time","gprop","category"
"1660",2007-07-01,"9","Lawyer","AR","all","web",0
"1661",2007-08-01,"9","Lawyer","AR","all","web",0
"1662",2007-09-01,"11","Lawyer","AR","all","web",0
"1663",2007-10-01,"24","Lawyer","AR","all","web",0
"1664",2007-11-01,"5","Lawyer","AR","all","web",0
"1665",2007-12-01,"0","Lawyer","AR","all","web",0
"1666",2008-01-01,"15","Lawyer","AR","all","web",0
"1667",2008-02-01,"0","Lawyer","AR","all","web",0
"1668",2008-03-01,"9","Lawyer","AR","all","web",0
"1669",2008-04-01,"7","Lawyer","AR","all","web",0
"1670",2008-05-01,"10","Lawyer","AR","all","web",0
"1671",2008-06-01,"5","Lawyer","AR","all","web",0
"1672",2008-07-01,"0","Lawyer","AR","all","web",0
"1673",2008-08-01,"12","Lawyer","AR","all","web",0
"1674",2008-09-01,"11","Lawyer","AR","all","web",0
"1675",2008-10-01,"17","Lawyer","AR","all","web",0
"1676",2008-11-01,"6","Lawyer","AR","all","web",0
"1677",2008-12-01,"5","Lawyer","AR","all","web",0
"1678",2009-01-01,"0","Lawyer","AR","all","web",0
"1679",2009-02-01,"12","Lawyer","AR","all","web",0
"1680",2009-03-01,"0","Lawyer","AR","all","web",0
"1681",2009-04-01,"7","Lawyer","AR","all","web",0
"1682",2009-05-01,"9","Lawyer","AR","all","web",0
"1683",2009-06-01,"6","Lawyer","AR","all","web",0
"1684",2009-07-01,"8","Lawyer","AR","all","web",0
"1685",2009-08-01,"18","Lawyer","AR","all","web",0
"1686",2009-09-01,"6","Lawyer","AR","all","web",0
"1687",2009-10-01,"5","Lawyer","AR","all","web",0
"1688",2009-11-01,"8","Lawyer","AR","all","web",0
"1689",2009-12-01,"4","Lawyer","AR","all","web",0
"1690",2010-01-01,"5","Lawyer","AR","all","web",0
"1691",2010-02-01,"0","Lawyer","AR","all","web",0
"1692",2010-03-01,"8","Lawyer","AR","all","web",0
"1693",2010-04-01,"8","Lawyer","AR","all","web",0
"1694",2010-05-01,"5","Lawyer","AR","all","web",0
"1695",2010-06-01,"7","Lawyer","AR","all","web",0
"1696",2010-07-01,"11","Lawyer","AR","all","web",0
"1697",2010-08-01,"16","Lawyer","AR","all","web",0
"1698",2010-09-01,"0","Lawyer","AR","all","web",0
"1699",2010-10-01,"9","Lawyer","AR","all","web",0
"1700",2010-11-01,"4","Lawyer","AR","all","web",0
"1701",2010-12-01,"5","Lawyer","AR","all","web",0
"1702",2011-01-01,"4","Lawyer","AR","all","web",0
"1703",2011-02-01,"7","Lawyer","AR","all","web",0
"1704",2011-03-01,"4","Lawyer","AR","all","web",0
"1705",2011-04-01,"12","Lawyer","AR","all","web",0
"1706",2011-05-01,"30","Lawyer","AR","all","web",0
"1707",2011-06-01,"20","Lawyer","AR","all","web",0
"1708",2011-07-01,"18","Lawyer","AR","all","web",0
"1709",2011-08-01,"17","Lawyer","AR","all","web",0
"1710",2011-09-01,"14","Lawyer","AR","all","web",0
"1711",2011-10-01,"12","Lawyer","AR","all","web",0
"1712",2011-11-01,"10","Lawyer","AR","all","web",0
"1713",2011-12-01,"6","Lawyer","AR","all","web",0
"1714",2012-01-01,"3","Lawyer","AR","all","web",0
"1715",2012-02-01,"7","Lawyer","AR","all","web",0
"1716",2012-03-01,"7","Lawyer","AR","all","web",0
"1717",2012-04-01,"7","Lawyer","AR","all","web",0
"1718",2012-05-01,"8","Lawyer","AR","all","web",0
"1719",2012-06-01,"7","Lawyer","AR","all","web",0
"1720",2012-07-01,"6","Lawyer","AR","all","web",0
"1721",2012-08-01,"5","Lawyer","AR","all","web",0
"1722",2012-09-01,"6","Lawyer","AR","all","web",0
"1723",2012-10-01,"5","Lawyer","AR","all","web",0
"1724",2012-11-01,"4","Lawyer","AR","all","web",0
"1725",2012-12-01,"5","Lawyer","AR","all","web",0
"1726",2013-01-01,"6","Lawyer","AR","all","web",0
"1727",2013-02-01,"7","Lawyer","AR","all","web",0
"1728",2013-03-01,"5","Lawyer","AR","all","web",0
"1729",2013-04-01,"4","Lawyer","AR","all","web",0
"1730",2013-05-01,"3","Lawyer","AR","all","web",0
"1731",2013-06-01,"4","Lawyer","AR","all","web",0
"1732",2013-07-01,"6","Lawyer","AR","all","web",0
"1733",2013-08-01,"8","Lawyer","AR","all","web",0
"1734",2013-09-01,"7","Lawyer","AR","all","web",0
"1735",2013-10-01,"6","Lawyer","AR","all","web",0
"1736",2013-11-01,"10","Lawyer","AR","all","web",0
"1737",2013-12-01,"9","Lawyer","AR","all","web",0
"1738",2014-01-01,"8","Lawyer","AR","all","web",0
"1739",2014-02-01,"7","Lawyer","AR","all","web",0
"1740",2014-03-01,"7","Lawyer","AR","all","web",0
"1741",2014-04-01,"7","Lawyer","AR","all","web",0
"1742",2014-05-01,"5","Lawyer","AR","all","web",0
"1743",2014-06-01,"6","Lawyer","AR","all","web",0
"1744",2014-07-01,"9","Lawyer","AR","all","web",0
"1745",2014-08-01,"5","Lawyer","AR","all","web",0
"1746",2014-09-01,"7","Lawyer","AR","all","web",0
"1747",2014-10-01,"6","Lawyer","AR","all","web",0
"1748",2014-11-01,"5","Lawyer","AR","all","web",0
"1749",2014-12-01,"6","Lawyer","AR","all","web",0
"1750",2015-01-01,"7","Lawyer","AR","all","web",0
"1751",2015-02-01,"6","Lawyer","AR","all","web",0
"1752",2015-03-01,"6","Lawyer","AR","all","web",0
"1753",2015-04-01,"8","Lawyer","AR","all","web",0
"1754",2015-05-01,"7","Lawyer","AR","all","web",0
"1755",2015-06-01,"4","Lawyer","AR","all","web",0
"1756",2015-07-01,"7","Lawyer","AR","all","web",0
"1757",2015-08-01,"6","Lawyer","AR","all","web",0
"1758",2015-09-01,"7","Lawyer","AR","all","web",0
"1759",2015-10-01,"5","Lawyer","AR","all","web",0
"1760",2015-11-01,"7","Lawyer","AR","all","web",0
"1761",2015-12-01,"7","Lawyer","AR","all","web",0
"1762",2016-01-01,"10","Lawyer","AR","all","web",0
"1763",2016-02-01,"11","Lawyer","AR","all","web",0
"1764",2016-03-01,"13","Lawyer","AR","all","web",0
"1765",2016-04-01,"9","Lawyer","AR","all","web",0
"1766",2016-05-01,"8","Lawyer","AR","all","web",0
"1767",2016-06-01,"6","Lawyer","AR","all","web",0
"1768",2016-07-01,"6","Lawyer","AR","all","web",0
"1769",2016-08-01,"9","Lawyer","AR","all","web",0
"1770",2016-09-01,"7","Lawyer","AR","all","web",0
"1771",2016-10-01,"8","Lawyer","AR","all","web",0
"1772",2016-11-01,"6","Lawyer","AR","all","web",0
"1773",2016-12-01,"6","Lawyer","AR","all","web",0
"1774",2017-01-01,"6","Lawyer","AR","all","web",0
"1775",2017-02-01,"10","Lawyer","AR","all","web",0
"1776",2017-03-01,"7","Lawyer","AR","all","web",0
"1777",2017-04-01,"5","Lawyer","AR","all","web",0
"1778",2017-05-01,"6","Lawyer","AR","all","web",0
"1779",2017-06-01,"5","Lawyer","AR","all","web",0
"1780",2017-07-01,"7","Lawyer","AR","all","web",0
"1781",2017-08-01,"7","Lawyer","AR","all","web",0
"1782",2017-09-01,"7","Lawyer","AR","all","web",0
"1783",2017-10-01,"7","Lawyer","AR","all","web",0
"1784",2017-11-01,"7","Lawyer","AR","all","web",0
"1785",2017-12-01,"8","Lawyer","AR","all","web",0
"1786",2018-01-01,"4","Lawyer","AR","all","web",0
"1787",2018-02-01,"8","Lawyer","AR","all","web",0
"1788",2018-03-01,"8","Lawyer","AR","all","web",0
"1789",2018-04-01,"5","Lawyer","AR","all","web",0
"1790",2018-05-01,"8","Lawyer","AR","all","web",0
"1791",2018-06-01,"8","Lawyer","AR","all","web",0
"1792",2018-07-01,"10","Lawyer","AR","all","web",0
"1793",2018-08-01,"27","Lawyer","AR","all","web",0
"1794",2018-09-01,"28","Lawyer","AR","all","web",0
"1795",2018-10-01,"28","Lawyer","AR","all","web",0
"1796",2018-11-01,"25","Lawyer","AR","all","web",0
"1797",2018-12-01,"39","Lawyer","AR","all","web",0
"1798",2019-01-01,"34","Lawyer","AR","all","web",0
"1799",2019-02-01,"29","Lawyer","AR","all","web",0
"1800",2019-03-01,"31","Lawyer","AR","all","web",0
"1801",2019-04-01,"30","Lawyer","AR","all","web",0
"1802",2019-05-01,"36","Lawyer","AR","all","web",0
"1803",2019-06-01,"33","Lawyer","AR","all","web",0
"1804",2019-07-01,"35","Lawyer","AR","all","web",0
"1805",2019-08-01,"41","Lawyer","AR","all","web",0
"1806",2019-09-01,"35","Lawyer","AR","all","web",0
"1807",2019-10-01,"39","Lawyer","AR","all","web",0
"1808",2019-11-01,"78","Lawyer","AR","all","web",0
"1809",2019-12-01,"77","Lawyer","AR","all","web",0
"1810",2020-01-01,"74","Lawyer","AR","all","web",0
"1811",2020-02-01,"77","Lawyer","AR","all","web",0
"1812",2020-03-01,"100","Lawyer","AR","all","web",0
"1813",2020-04-01,"82","Lawyer","AR","all","web",0
"1814",2020-05-01,"40","Lawyer","AR","all","web",0
"1815",2020-06-01,"40","Lawyer","AR","all","web",0
"1816",2020-07-01,"26","Lawyer","AR","all","web",0
"1817",2020-08-01,"32","Lawyer","AR","all","web",0
"1818",2020-09-01,"40","Lawyer","AR","all","web",0
"1819",2020-10-01,"29","Lawyer","AR","all","web",0
"1820",2020-11-01,"34","Lawyer","AR","all","web",0
"1821",2020-12-01,"41","Lawyer","AR","all","web",0
"1822",2021-01-01,"25","Lawyer","AR","all","web",0
"1823",2021-02-01,"28","Lawyer","AR","all","web",0
"1824",2021-03-01,"27","Lawyer","AR","all","web",0
"1825",2021-04-01,"33","Lawyer","AR","all","web",0
"1826",2021-05-01,"38","Lawyer","AR","all","web",0
"1827",2021-06-01,"36","Lawyer","AR","all","web",0
"1828",2021-07-01,"39","Lawyer","AR","all","web",0
"1829",2021-08-01,"36","Lawyer","AR","all","web",0
"1830",2021-09-01,"38","Lawyer","AR","all","web",0
"1831",2021-10-01,"40","Lawyer","AR","all","web",0
"1832",2021-11-01,"36","Lawyer","AR","all","web",0
"1833",2021-12-01,"47","Lawyer","AR","all","web",0
"1834",2022-01-01,"48","Lawyer","AR","all","web",0
"1835",2022-02-01,"35","Lawyer","AR","all","web",0
"1836",2022-03-01,"34","Lawyer","AR","all","web",0
"1837",2022-04-01,"40","Lawyer","AR","all","web",0
"1838",2022-05-01,"41","Lawyer","AR","all","web",0
"1839",2022-06-01,"28","Lawyer","AR","all","web",0
"1840",2022-07-01,"23","Lawyer","AR","all","web",0
"1841",2022-08-01,"17","Lawyer","AR","all","web",0
"1842",2022-09-01,"16","Lawyer","AR","all","web",0
"1843",2022-10-01,"15","Lawyer","AR","all","web",0
"1844",2022-11-01,"16","Lawyer","AR","all","web",0
"1845",2022-12-01,"13","Lawyer","AR","all","web",0
"1846",2023-01-01,"15","Lawyer","AR","all","web",0
"1847",2023-02-01,"15","Lawyer","AR","all","web",0
"1848",2023-03-01,"13","Lawyer","AR","all","web",0
"1849",2004-01-01,"10","/m/04115t2","AR","all","web",0
"1850",2004-02-01,"21","/m/04115t2","AR","all","web",0
"1851",2004-03-01,"15","/m/04115t2","AR","all","web",0
"1852",2004-04-01,"10","/m/04115t2","AR","all","web",0
"1853",2004-05-01,"13","/m/04115t2","AR","all","web",0
"1854",2004-06-01,"15","/m/04115t2","AR","all","web",0
"1855",2004-07-01,"9","/m/04115t2","AR","all","web",0
"1856",2004-08-01,"16","/m/04115t2","AR","all","web",0
"1857",2004-09-01,"10","/m/04115t2","AR","all","web",0
"1858",2004-10-01,"8","/m/04115t2","AR","all","web",0
"1859",2004-11-01,"10","/m/04115t2","AR","all","web",0
"1860",2004-12-01,"13","/m/04115t2","AR","all","web",0
"1861",2005-01-01,"14","/m/04115t2","AR","all","web",0
"1862",2005-02-01,"10","/m/04115t2","AR","all","web",0
"1863",2005-03-01,"12","/m/04115t2","AR","all","web",0
"1864",2005-04-01,"11","/m/04115t2","AR","all","web",0
"1865",2005-05-01,"13","/m/04115t2","AR","all","web",0
"1866",2005-06-01,"9","/m/04115t2","AR","all","web",0
"1867",2005-07-01,"9","/m/04115t2","AR","all","web",0
"1868",2005-08-01,"11","/m/04115t2","AR","all","web",0
"1869",2005-09-01,"10","/m/04115t2","AR","all","web",0
"1870",2005-10-01,"8","/m/04115t2","AR","all","web",0
"1871",2005-11-01,"9","/m/04115t2","AR","all","web",0
"1872",2005-12-01,"10","/m/04115t2","AR","all","web",0
"1873",2006-01-01,"8","/m/04115t2","AR","all","web",0
"1874",2006-02-01,"10","/m/04115t2","AR","all","web",0
"1875",2006-03-01,"12","/m/04115t2","AR","all","web",0
"1876",2006-04-01,"11","/m/04115t2","AR","all","web",0
"1877",2006-05-01,"12","/m/04115t2","AR","all","web",0
"1878",2006-06-01,"13","/m/04115t2","AR","all","web",0
"1879",2006-07-01,"17","/m/04115t2","AR","all","web",0
"1880",2006-08-01,"22","/m/04115t2","AR","all","web",0
"1881",2006-09-01,"17","/m/04115t2","AR","all","web",0
"1882",2006-10-01,"15","/m/04115t2","AR","all","web",0
"1883",2006-11-01,"16","/m/04115t2","AR","all","web",0
"1884",2006-12-01,"13","/m/04115t2","AR","all","web",0
"1885",2007-01-01,"16","/m/04115t2","AR","all","web",0
"1886",2007-02-01,"20","/m/04115t2","AR","all","web",0
"1887",2007-03-01,"18","/m/04115t2","AR","all","web",0
"1888",2007-04-01,"21","/m/04115t2","AR","all","web",0
"1889",2007-05-01,"19","/m/04115t2","AR","all","web",0
"1890",2007-06-01,"22","/m/04115t2","AR","all","web",0
"1891",2007-07-01,"24","/m/04115t2","AR","all","web",0
"1892",2007-08-01,"27","/m/04115t2","AR","all","web",0
"1893",2007-09-01,"23","/m/04115t2","AR","all","web",0
"1894",2007-10-01,"25","/m/04115t2","AR","all","web",0
"1895",2007-11-01,"23","/m/04115t2","AR","all","web",0
"1896",2007-12-01,"22","/m/04115t2","AR","all","web",0
"1897",2008-01-01,"31","/m/04115t2","AR","all","web",0
"1898",2008-02-01,"38","/m/04115t2","AR","all","web",0
"1899",2008-03-01,"39","/m/04115t2","AR","all","web",0
"1900",2008-04-01,"39","/m/04115t2","AR","all","web",0
"1901",2008-05-01,"32","/m/04115t2","AR","all","web",0
"1902",2008-06-01,"31","/m/04115t2","AR","all","web",0
"1903",2008-07-01,"35","/m/04115t2","AR","all","web",0
"1904",2008-08-01,"37","/m/04115t2","AR","all","web",0
"1905",2008-09-01,"38","/m/04115t2","AR","all","web",0
"1906",2008-10-01,"33","/m/04115t2","AR","all","web",0
"1907",2008-11-01,"39","/m/04115t2","AR","all","web",0
"1908",2008-12-01,"35","/m/04115t2","AR","all","web",0
"1909",2009-01-01,"44","/m/04115t2","AR","all","web",0
"1910",2009-02-01,"55","/m/04115t2","AR","all","web",0
"1911",2009-03-01,"61","/m/04115t2","AR","all","web",0
"1912",2009-04-01,"56","/m/04115t2","AR","all","web",0
"1913",2009-05-01,"51","/m/04115t2","AR","all","web",0
"1914",2009-06-01,"47","/m/04115t2","AR","all","web",0
"1915",2009-07-01,"47","/m/04115t2","AR","all","web",0
"1916",2009-08-01,"49","/m/04115t2","AR","all","web",0
"1917",2009-09-01,"46","/m/04115t2","AR","all","web",0
"1918",2009-10-01,"45","/m/04115t2","AR","all","web",0
"1919",2009-11-01,"40","/m/04115t2","AR","all","web",0
"1920",2009-12-01,"38","/m/04115t2","AR","all","web",0
"1921",2010-01-01,"49","/m/04115t2","AR","all","web",0
"1922",2010-02-01,"49","/m/04115t2","AR","all","web",0
"1923",2010-03-01,"57","/m/04115t2","AR","all","web",0
"1924",2010-04-01,"48","/m/04115t2","AR","all","web",0
"1925",2010-05-01,"42","/m/04115t2","AR","all","web",0
"1926",2010-06-01,"41","/m/04115t2","AR","all","web",0
"1927",2010-07-01,"27","/m/04115t2","AR","all","web",0
"1928",2010-08-01,"24","/m/04115t2","AR","all","web",0
"1929",2010-09-01,"20","/m/04115t2","AR","all","web",0
"1930",2010-10-01,"19","/m/04115t2","AR","all","web",0
"1931",2010-11-01,"18","/m/04115t2","AR","all","web",0
"1932",2010-12-01,"17","/m/04115t2","AR","all","web",0
"1933",2011-01-01,"19","/m/04115t2","AR","all","web",0
"1934",2011-02-01,"23","/m/04115t2","AR","all","web",0
"1935",2011-03-01,"20","/m/04115t2","AR","all","web",0
"1936",2011-04-01,"27","/m/04115t2","AR","all","web",0
"1937",2011-05-01,"29","/m/04115t2","AR","all","web",0
"1938",2011-06-01,"21","/m/04115t2","AR","all","web",0
"1939",2011-07-01,"19","/m/04115t2","AR","all","web",0
"1940",2011-08-01,"20","/m/04115t2","AR","all","web",0
"1941",2011-09-01,"19","/m/04115t2","AR","all","web",0
"1942",2011-10-01,"22","/m/04115t2","AR","all","web",0
"1943",2011-11-01,"18","/m/04115t2","AR","all","web",0
"1944",2011-12-01,"18","/m/04115t2","AR","all","web",0
"1945",2012-01-01,"21","/m/04115t2","AR","all","web",0
"1946",2012-02-01,"21","/m/04115t2","AR","all","web",0
"1947",2012-03-01,"24","/m/04115t2","AR","all","web",0
"1948",2012-04-01,"21","/m/04115t2","AR","all","web",0
"1949",2012-05-01,"19","/m/04115t2","AR","all","web",0
"1950",2012-06-01,"17","/m/04115t2","AR","all","web",0
"1951",2012-07-01,"16","/m/04115t2","AR","all","web",0
"1952",2012-08-01,"13","/m/04115t2","AR","all","web",0
"1953",2012-09-01,"11","/m/04115t2","AR","all","web",0
"1954",2012-10-01,"11","/m/04115t2","AR","all","web",0
"1955",2012-11-01,"11","/m/04115t2","AR","all","web",0
"1956",2012-12-01,"9","/m/04115t2","AR","all","web",0
"1957",2013-01-01,"11","/m/04115t2","AR","all","web",0
"1958",2013-02-01,"12","/m/04115t2","AR","all","web",0
"1959",2013-03-01,"12","/m/04115t2","AR","all","web",0
"1960",2013-04-01,"13","/m/04115t2","AR","all","web",0
"1961",2013-05-01,"12","/m/04115t2","AR","all","web",0
"1962",2013-06-01,"10","/m/04115t2","AR","all","web",0
"1963",2013-07-01,"10","/m/04115t2","AR","all","web",0
"1964",2013-08-01,"12","/m/04115t2","AR","all","web",0
"1965",2013-09-01,"12","/m/04115t2","AR","all","web",0
"1966",2013-10-01,"11","/m/04115t2","AR","all","web",0
"1967",2013-11-01,"11","/m/04115t2","AR","all","web",0
"1968",2013-12-01,"9","/m/04115t2","AR","all","web",0
"1969",2014-01-01,"13","/m/04115t2","AR","all","web",0
"1970",2014-02-01,"14","/m/04115t2","AR","all","web",0
"1971",2014-03-01,"13","/m/04115t2","AR","all","web",0
"1972",2014-04-01,"12","/m/04115t2","AR","all","web",0
"1973",2014-05-01,"12","/m/04115t2","AR","all","web",0
"1974",2014-06-01,"10","/m/04115t2","AR","all","web",0
"1975",2014-07-01,"11","/m/04115t2","AR","all","web",0
"1976",2014-08-01,"12","/m/04115t2","AR","all","web",0
"1977",2014-09-01,"12","/m/04115t2","AR","all","web",0
"1978",2014-10-01,"10","/m/04115t2","AR","all","web",0
"1979",2014-11-01,"10","/m/04115t2","AR","all","web",0
"1980",2014-12-01,"10","/m/04115t2","AR","all","web",0
"1981",2015-01-01,"12","/m/04115t2","AR","all","web",0
"1982",2015-02-01,"12","/m/04115t2","AR","all","web",0
"1983",2015-03-01,"12","/m/04115t2","AR","all","web",0
"1984",2015-04-01,"12","/m/04115t2","AR","all","web",0
"1985",2015-05-01,"11","/m/04115t2","AR","all","web",0
"1986",2015-06-01,"11","/m/04115t2","AR","all","web",0
"1987",2015-07-01,"10","/m/04115t2","AR","all","web",0
"1988",2015-08-01,"10","/m/04115t2","AR","all","web",0
"1989",2015-09-01,"10","/m/04115t2","AR","all","web",0
"1990",2015-10-01,"10","/m/04115t2","AR","all","web",0
"1991",2015-11-01,"10","/m/04115t2","AR","all","web",0
"1992",2015-12-01,"9","/m/04115t2","AR","all","web",0
"1993",2016-01-01,"11","/m/04115t2","AR","all","web",0
"1994",2016-02-01,"11","/m/04115t2","AR","all","web",0
"1995",2016-03-01,"12","/m/04115t2","AR","all","web",0
"1996",2016-04-01,"11","/m/04115t2","AR","all","web",0
"1997",2016-05-01,"10","/m/04115t2","AR","all","web",0
"1998",2016-06-01,"10","/m/04115t2","AR","all","web",0
"1999",2016-07-01,"9","/m/04115t2","AR","all","web",0
"2000",2016-08-01,"9","/m/04115t2","AR","all","web",0
"2001",2016-09-01,"9","/m/04115t2","AR","all","web",0
"2002",2016-10-01,"9","/m/04115t2","AR","all","web",0
"2003",2016-11-01,"8","/m/04115t2","AR","all","web",0
"2004",2016-12-01,"6","/m/04115t2","AR","all","web",0
"2005",2017-01-01,"7","/m/04115t2","AR","all","web",0
"2006",2017-02-01,"9","/m/04115t2","AR","all","web",0
"2007",2017-03-01,"8","/m/04115t2","AR","all","web",0
"2008",2017-04-01,"9","/m/04115t2","AR","all","web",0
"2009",2017-05-01,"8","/m/04115t2","AR","all","web",0
"2010",2017-06-01,"8","/m/04115t2","AR","all","web",0
"2011",2017-07-01,"7","/m/04115t2","AR","all","web",0
"2012",2017-08-01,"7","/m/04115t2","AR","all","web",0
"2013",2017-09-01,"7","/m/04115t2","AR","all","web",0
"2014",2017-10-01,"7","/m/04115t2","AR","all","web",0
"2015",2017-11-01,"7","/m/04115t2","AR","all","web",0
"2016",2017-12-01,"5","/m/04115t2","AR","all","web",0
"2017",2018-01-01,"7","/m/04115t2","AR","all","web",0
"2018",2018-02-01,"7","/m/04115t2","AR","all","web",0
"2019",2018-03-01,"8","/m/04115t2","AR","all","web",0
"2020",2018-04-01,"8","/m/04115t2","AR","all","web",0
"2021",2018-05-01,"9","/m/04115t2","AR","all","web",0
"2022",2018-06-01,"7","/m/04115t2","AR","all","web",0
"2023",2018-07-01,"8","/m/04115t2","AR","all","web",0
"2024",2018-08-01,"9","/m/04115t2","AR","all","web",0
"2025",2018-09-01,"9","/m/04115t2","AR","all","web",0
"2026",2018-10-01,"9","/m/04115t2","AR","all","web",0
"2027",2018-11-01,"9","/m/04115t2","AR","all","web",0
"2028",2018-12-01,"10","/m/04115t2","AR","all","web",0
"2029",2019-01-01,"10","/m/04115t2","AR","all","web",0
"2030",2019-02-01,"11","/m/04115t2","AR","all","web",0
"2031",2019-03-01,"12","/m/04115t2","AR","all","web",0
"2032",2019-04-01,"9","/m/04115t2","AR","all","web",0
"2033",2019-05-01,"10","/m/04115t2","AR","all","web",0
"2034",2019-06-01,"10","/m/04115t2","AR","all","web",0
"2035",2019-07-01,"10","/m/04115t2","AR","all","web",0
"2036",2019-08-01,"21","/m/04115t2","AR","all","web",0
"2037",2019-09-01,"100","/m/04115t2","AR","all","web",0
"2038",2019-10-01,"9","/m/04115t2","AR","all","web",0
"2039",2019-11-01,"10","/m/04115t2","AR","all","web",0
"2040",2019-12-01,"11","/m/04115t2","AR","all","web",0
"2041",2020-01-01,"13","/m/04115t2","AR","all","web",0
"2042",2020-02-01,"13","/m/04115t2","AR","all","web",0
"2043",2020-03-01,"10","/m/04115t2","AR","all","web",0
"2044",2020-04-01,"8","/m/04115t2","AR","all","web",0
"2045",2020-05-01,"8","/m/04115t2","AR","all","web",0
"2046",2020-06-01,"8","/m/04115t2","AR","all","web",0
"2047",2020-07-01,"8","/m/04115t2","AR","all","web",0
"2048",2020-08-01,"8","/m/04115t2","AR","all","web",0
"2049",2020-09-01,"10","/m/04115t2","AR","all","web",0
"2050",2020-10-01,"9","/m/04115t2","AR","all","web",0
"2051",2020-11-01,"8","/m/04115t2","AR","all","web",0
"2052",2020-12-01,"8","/m/04115t2","AR","all","web",0
"2053",2021-01-01,"8","/m/04115t2","AR","all","web",0
"2054",2021-02-01,"10","/m/04115t2","AR","all","web",0
"2055",2021-03-01,"9","/m/04115t2","AR","all","web",0
"2056",2021-04-01,"12","/m/04115t2","AR","all","web",0
"2057",2021-05-01,"10","/m/04115t2","AR","all","web",0
"2058",2021-06-01,"11","/m/04115t2","AR","all","web",0
"2059",2021-07-01,"10","/m/04115t2","AR","all","web",0
"2060",2021-08-01,"10","/m/04115t2","AR","all","web",0
"2061",2021-09-01,"10","/m/04115t2","AR","all","web",0
"2062",2021-10-01,"8","/m/04115t2","AR","all","web",0
"2063",2021-11-01,"9","/m/04115t2","AR","all","web",0
"2064",2021-12-01,"9","/m/04115t2","AR","all","web",0
"2065",2022-01-01,"10","/m/04115t2","AR","all","web",0
"2066",2022-02-01,"9","/m/04115t2","AR","all","web",0
"2067",2022-03-01,"9","/m/04115t2","AR","all","web",0
"2068",2022-04-01,"9","/m/04115t2","AR","all","web",0
"2069",2022-05-01,"9","/m/04115t2","AR","all","web",0
"2070",2022-06-01,"9","/m/04115t2","AR","all","web",0
"2071",2022-07-01,"8","/m/04115t2","AR","all","web",0
"2072",2022-08-01,"8","/m/04115t2","AR","all","web",0
"2073",2022-09-01,"8","/m/04115t2","AR","all","web",0
"2074",2022-10-01,"7","/m/04115t2","AR","all","web",0
"2075",2022-11-01,"7","/m/04115t2","AR","all","web",0
"2076",2022-12-01,"6","/m/04115t2","AR","all","web",0
"2077",2023-01-01,"8","/m/04115t2","AR","all","web",0
"2078",2023-02-01,"7","/m/04115t2","AR","all","web",0
"2079",2023-03-01,"8","/m/04115t2","AR","all","web",0
"2080",2004-01-01,"0","/g/1211cg58","AR","all","web",0
"2081",2004-02-01,"0","/g/1211cg58","AR","all","web",0
"2082",2004-03-01,"0","/g/1211cg58","AR","all","web",0
"2083",2004-04-01,"0","/g/1211cg58","AR","all","web",0
"2084",2004-05-01,"37","/g/1211cg58","AR","all","web",0
"2085",2004-06-01,"44","/g/1211cg58","AR","all","web",0
"2086",2004-07-01,"36","/g/1211cg58","AR","all","web",0
"2087",2004-08-01,"0","/g/1211cg58","AR","all","web",0
"2088",2004-09-01,"21","/g/1211cg58","AR","all","web",0
"2089",2004-10-01,"31","/g/1211cg58","AR","all","web",0
"2090",2004-11-01,"0","/g/1211cg58","AR","all","web",0
"2091",2004-12-01,"30","/g/1211cg58","AR","all","web",0
"2092",2005-01-01,"0","/g/1211cg58","AR","all","web",0
"2093",2005-02-01,"29","/g/1211cg58","AR","all","web",0
"2094",2005-03-01,"0","/g/1211cg58","AR","all","web",0
"2095",2005-04-01,"22","/g/1211cg58","AR","all","web",0
"2096",2005-05-01,"54","/g/1211cg58","AR","all","web",0
"2097",2005-06-01,"49","/g/1211cg58","AR","all","web",0
"2098",2005-07-01,"0","/g/1211cg58","AR","all","web",0
"2099",2005-08-01,"36","/g/1211cg58","AR","all","web",0
"2100",2005-09-01,"25","/g/1211cg58","AR","all","web",0
"2101",2005-10-01,"49","/g/1211cg58","AR","all","web",0
"2102",2005-11-01,"48","/g/1211cg58","AR","all","web",0
"2103",2005-12-01,"0","/g/1211cg58","AR","all","web",0
"2104",2006-01-01,"0","/g/1211cg58","AR","all","web",0
"2105",2006-02-01,"0","/g/1211cg58","AR","all","web",0
"2106",2006-03-01,"12","/g/1211cg58","AR","all","web",0
"2107",2006-04-01,"20","/g/1211cg58","AR","all","web",0
"2108",2006-05-01,"0","/g/1211cg58","AR","all","web",0
"2109",2006-06-01,"16","/g/1211cg58","AR","all","web",0
"2110",2006-07-01,"0","/g/1211cg58","AR","all","web",0
"2111",2006-08-01,"12","/g/1211cg58","AR","all","web",0
"2112",2006-09-01,"34","/g/1211cg58","AR","all","web",0
"2113",2006-10-01,"0","/g/1211cg58","AR","all","web",0
"2114",2006-11-01,"17","/g/1211cg58","AR","all","web",0
"2115",2006-12-01,"54","/g/1211cg58","AR","all","web",0
"2116",2007-01-01,"7","/g/1211cg58","AR","all","web",0
"2117",2007-02-01,"8","/g/1211cg58","AR","all","web",0
"2118",2007-03-01,"6","/g/1211cg58","AR","all","web",0
"2119",2007-04-01,"30","/g/1211cg58","AR","all","web",0
"2120",2007-05-01,"32","/g/1211cg58","AR","all","web",0
